MMSI,DATA ESTRAZIONE,ORA ESTRAZIONE,PORTO,RETRY_COUNT
622112005,2025-09-14,05:10:57,Port Said,0
622123202,2025-09-14,05:10:57,Port Said,0
622110382,2025-09-14,05:10:57,Port Said,0
622110357,2025-09-14,05:10:57,Port Said,0
622107228,2025-09-14,05:10:57,Port Said,0
622108775,2025-09-14,05:10:57,Port Said,0
622121517,2025-09-14,05:10:57,Port Said,0
622123264,2025-09-14,05:10:57,Port Said,0
622108427,2025-09-14,05:10:57,Port Said,0
622104975,2025-09-14,05:10:57,Port Said,0
622110353,2025-09-14,05:10:57,Port Said,0
240057900,2025-09-14,05:10:57,Port Said,0
240651100,2025-09-14,05:10:57,Port Said,0
622122203,2025-09-14,05:10:57,Ras Shukhier,0
255865000,2025-09-14,05:10:57,Al Arish,0
538010634,2025-09-14,05:10:57,Al Arish,0
357476000,2025-09-14,05:10:57,Al Arish,0
671218100,2025-09-14,05:10:57,Al Arish,0
311000557,2025-09-14,05:10:57,Al Arish,0
341200001,2025-09-14,05:10:57,Al Arish,0
622112003,2025-09-14,05:10:57,Al Arish,0
622112001,2025-09-14,05:10:57,Al Arish,0
477156300,2025-09-14,05:10:57,El-Adabiya,0
511101774,2025-09-14,05:10:57,El-Adabiya,0
511100265,2025-09-14,05:10:57,El-Adabiya,0
352001116,2025-09-14,05:10:57,El-Adabiya,0
341338002,2025-09-14,05:10:57,El-Adabiya,0
636025432,2025-09-14,05:10:57,El-Adabiya,0
667005111,2025-09-14,05:10:57,El-Adabiya,0
630001089,2025-09-14,05:10:57,El-Adabiya,0
622109401,2025-09-14,05:10:57,Abu Qir,0
511100939,2025-09-14,05:10:57,Abu Qir,0
622121071,2025-09-14,05:10:57,Abu Qir,0
622109901,2025-09-14,05:10:57,Abu Qir,0
636023587,2025-09-14,05:10:57,Abu Qir,0
636023662,2025-09-14,05:10:57,Abu Qir,0
341896001,2025-09-14,05:10:57,Abu Qir,0
671330100,2025-09-14,05:10:57,Abu Qir,0
374778000,2025-09-14,05:10:57,Abu Qir,0
636023586,2025-09-14,05:10:57,Abu Qir,0
636017799,2025-09-14,05:10:57,Abu Qir,0
352002379,2025-09-14,05:10:57,Abu Qir,0
235077287,2025-09-14,05:10:57,Abu Qir,0
636022008,2025-09-14,05:10:57,Abu Qir,0
312220000,2025-09-14,05:10:57,Abu Qir,0
622121526,2025-09-14,05:10:57,Abu Qir,0
511100629,2025-09-14,05:10:57,Abu Qir,0
622120120,2025-09-14,05:10:57,Abu Qir,0
620679000,2025-09-14,05:10:57,Abu Qir,0
352004331,2025-09-14,05:10:57,Abu Qir,0
312514000,2025-09-14,05:10:57,El Ismailiya,0
622123273,2025-09-14,05:10:57,El Ismailiya,0
622123256,2025-09-14,05:10:57,El Ismailiya,0
622123201,2025-09-14,05:10:57,El Ismailiya,0
622123249,2025-09-14,05:10:57,El Ismailiya,0
622154666,2025-09-14,05:10:57,El Ismailiya,0
622123208,2025-09-14,05:10:57,El Ismailiya,0
622123244,2025-09-14,05:10:57,El Ismailiya,0
518100770,2025-09-14,05:10:57,Dumyat (Damietta),0
630001177,2025-09-14,05:10:57,Dumyat (Damietta),0
511100715,2025-09-14,05:10:57,Dumyat (Damietta),0
477095300,2025-09-14,05:10:57,Dumyat (Damietta),0
636019711,2025-09-14,05:10:57,Dumyat (Damietta),0
247324600,2025-09-14,05:10:57,Dumyat (Damietta),0
538010875,2025-09-14,05:10:57,Dumyat (Damietta),0
370306000,2025-09-14,05:10:57,Dumyat (Damietta),0
450622000,2025-09-14,05:10:57,Dumyat (Damietta),0
229697000,2025-09-14,05:10:57,Dumyat (Damietta),0
636022137,2025-09-14,05:10:57,Dumyat (Damietta),0
314740000,2025-09-14,05:10:57,Dumyat (Damietta),0
351335000,2025-09-14,05:10:57,Dumyat (Damietta),0
671108100,2025-09-14,05:10:57,Dumyat (Damietta),0
511100341,2025-09-14,05:10:57,Dumyat (Damietta),0
511101033,2025-09-14,05:10:57,Dumyat (Damietta),0
671436000,2025-09-14,05:10:57,Dumyat (Damietta),0
314721000,2025-09-14,05:10:57,Dumyat (Damietta),0
341630000,2025-09-14,05:10:57,Dumyat (Damietta),0
563094500,2025-09-14,05:10:57,Dumyat (Damietta),0
354327000,2025-09-14,05:10:57,Dumyat (Damietta),0
622177217,2025-09-14,05:10:57,Dumyat (Damietta),0
622177219,2025-09-14,05:10:57,Dumyat (Damietta),0
622177216,2025-09-14,05:10:57,Dumyat (Damietta),0
622177218,2025-09-14,05:10:57,Dumyat (Damietta),0
622177205,2025-09-14,05:10:57,Dumyat (Damietta),0
622177206,2025-09-14,05:10:57,Dumyat (Damietta),0
622177207,2025-09-14,05:10:57,Dumyat (Damietta),0
667001473,2025-09-14,05:10:57,Dumyat (Damietta),0
622177202,2025-09-14,05:10:57,Dumyat (Damietta),0
622177208,2025-09-14,05:10:57,Dumyat (Damietta),0
564796000,2025-09-14,05:10:57,Sokhna Port,0
563160800,2025-09-14,05:10:57,Sokhna Port,0
636023197,2025-09-14,05:10:57,Sokhna Port,0
538004388,2025-09-14,05:10:57,Sokhna Port,0
477312900,2025-09-14,05:10:57,Sokhna Port,0
622135001,2025-09-14,05:10:57,Safaja,0
636021915,2025-09-14,05:10:57,Safaja,0
209776000,2025-09-14,05:10:57,Safaja,0
352002503,2025-09-14,05:10:57,Bizerte,0
304366000,2025-09-14,05:10:57,Bizerte,0
672267000,2025-09-14,05:10:57,Bizerte,0
232050688,2025-09-14,05:10:57,Bizerte,0
225989745,2025-09-14,05:10:57,Bizerte,0
232048653,2025-09-14,05:10:57,Bizerte,0
511101667,2025-09-14,05:10:57,Bizerte,0
6725030,2025-09-14,05:10:57,Bizerte,0
244860325,2025-09-14,05:10:57,Sousse,0
672707000,2025-09-14,05:10:57,Sousse,0
630001017,2025-09-14,05:10:57,Sousse,0
677019400,2025-09-14,05:10:57,Sousse,0
677056000,2025-09-14,05:10:57,Zarzis,0
352005030,2025-09-14,05:10:57,Gabes,0
672525000,2025-09-14,05:10:57,Mahdia,0
672508000,2025-09-14,05:10:57,Mahdia,0
247098200,2025-09-14,05:10:57,Tunis,0
316054088,2025-09-14,05:10:57,Tunis,0
271051458,2025-09-14,05:10:57,Tunis,0
255806427,2025-09-14,05:10:57,Tunis,0
563183100,2025-09-14,05:10:57,Tunis,0
636016176,2025-09-14,05:10:57,Tunis,0
672263000,2025-09-14,05:10:57,Tunis,0
255806235,2025-09-14,05:10:57,Tunis,0
255806310,2025-09-14,05:10:57,Tunis,0
672262000,2025-09-14,05:10:57,Tunis,0
672247000,2025-09-14,05:10:57,Tunis,0
672718000,2025-09-14,05:10:57,Tunis,0
314001020,2025-09-14,05:10:57,Tunis,0
371251000,2025-09-14,05:10:57,Menzel Bourguiba,0
672248000,2025-09-14,05:10:57,Menzel Bourguiba,0
538007327,2025-09-14,05:10:57,Menzel Bourguiba,0
538007326,2025-09-14,05:10:57,Menzel Bourguiba,0
314829000,2025-09-14,05:10:57,Sfax,0
636019618,2025-09-14,05:10:57,Sfax,0
636019163,2025-09-14,05:10:57,Sfax,0
477128300,2025-09-14,05:10:57,Sfax,0
312086000,2025-09-14,05:10:57,Sfax,0
605116705,2025-09-14,05:10:57,Bejaia,0
636022882,2025-09-14,05:10:57,Bejaia,0
538009260,2025-09-14,05:10:57,Bejaia,0
636021796,2025-09-14,05:10:57,Bejaia,0
605016463,2025-09-14,05:10:57,Bejaia,0
305715000,2025-09-14,05:10:57,Bejaia,0
636017244,2025-09-14,05:10:57,Bejaia,0
305714000,2025-09-14,05:10:57,Bejaia,0
405000242,2025-09-14,05:10:57,Bejaia,0
352004571,2025-09-14,05:10:57,Bejaia,0
311053100,2025-09-14,05:10:57,Bejaia,0
636019562,2025-09-14,05:10:57,Bejaia,0
636020581,2025-09-14,05:10:57,Djen-Djen,0
605116706,2025-09-14,05:10:57,Djen-Djen,0
255805651,2025-09-14,05:10:57,Djen-Djen,0
