MMSI,DATA ESTRAZIONE,ORA ESTRAZIONE,PORTO,RETRY_COUNT
244180240,2025-09-10,21:10:56,El Dekheila,0
245618000,2025-09-10,21:10:56,El Dekheila,0
477909300,2025-09-10,21:10:56,El Dekheila,0
249028000,2025-09-10,21:10:56,El Dekheila,0
351400000,2025-09-10,21:10:56,El Dekheila,0
372108000,2025-09-10,21:10:56,El Dekheila,0
622122280,2025-09-10,21:10:56,El Dekheila,0
622122279,2025-09-10,21:10:56,El Dekheila,0
354463000,2025-09-10,21:10:56,El Dekheila,0
314969000,2025-09-10,21:10:56,El Dekheila,0
538008537,2025-09-10,21:10:56,El Dekheila,0
636024333,2025-09-10,21:10:56,El Dekheila,0
372676000,2025-09-10,21:10:56,El Dekheila,0
667001716,2025-09-10,21:10:56,El Dekheila,0
477027400,2025-09-10,21:10:56,El Dekheila,0
636016478,2025-09-10,21:10:56,El Dekheila,0
622112837,2025-09-10,21:10:56,El Dekheila,0
622112833,2025-09-10,21:10:56,El Dekheila,0
622112202,2025-09-10,21:10:56,El Dekheila,0
622112891,2025-09-10,21:10:56,El Dekheila,0
622106550,2025-09-10,21:10:56,Port Said,0
622123246,2025-09-10,21:10:56,Port Said,0
413702170,2025-09-10,21:10:56,Port Said,0
372506000,2025-09-10,21:10:56,Port Said,0
622097325,2025-09-10,21:10:56,Port Said,0
341797000,2025-09-10,21:10:56,Port Said,0
622123265,2025-09-10,21:10:56,Port Said,0
622104850,2025-09-10,21:10:56,Port Said,0
622123257,2025-09-10,21:10:56,Port Said,0
311000683,2025-09-10,21:10:56,Port Said,0
622123255,2025-09-10,21:10:56,Port Said,0
622123252,2025-09-10,21:10:56,Port Said,0
314541000,2025-09-10,21:10:56,Port Said,0
622107054,2025-09-10,21:10:56,Port Said,0
622104701,2025-09-10,21:10:56,Port Said,0
622123242,2025-09-10,21:10:56,Port Said,0
622098850,2025-09-10,21:10:56,Port Said,0
622112005,2025-09-10,21:10:56,Port Said,0
622123202,2025-09-10,21:10:56,Port Said,0
622110382,2025-09-10,21:10:56,Port Said,0
622110357,2025-09-10,21:10:56,Port Said,0
622107228,2025-09-10,21:10:56,Port Said,0
622108775,2025-09-10,21:10:56,Port Said,0
622121517,2025-09-10,21:10:56,Port Said,0
622123264,2025-09-10,21:10:56,Port Said,0
620800041,2025-09-10,21:10:56,Port Said,0
622104975,2025-09-10,21:10:56,Port Said,0
622110353,2025-09-10,21:10:56,Port Said,0
240057900,2025-09-10,21:10:56,Port Said,0
240651100,2025-09-10,21:10:56,Port Said,0
438000088,2025-09-10,21:10:56,Port Said,0
622107053,2025-09-10,21:10:56,Port Said,0
622122203,2025-09-10,21:10:56,Ras Shukhier,0
511100626,2025-09-10,21:10:56,Al Arish,0
668116210,2025-09-10,21:10:56,Al Arish,0
354206000,2025-09-10,21:10:56,Al Arish,0
353822000,2025-09-10,21:10:56,Al Arish,0
620999090,2025-09-10,21:10:56,Al Arish,0
312321000,2025-09-10,21:10:56,Al Arish,0
311000557,2025-09-10,21:10:56,Al Arish,0
341200001,2025-09-10,21:10:56,Al Arish,0
622112003,2025-09-10,21:10:56,Al Arish,0
622112001,2025-09-10,21:10:56,Al Arish,0
341338002,2025-09-10,21:10:56,El-Adabiya,0
636025432,2025-09-10,21:10:56,El-Adabiya,0
477652800,2025-09-10,21:10:56,El-Adabiya,0
667005111,2025-09-10,21:10:56,El-Adabiya,0
636022981,2025-09-10,21:10:56,El-Adabiya,0
477091600,2025-09-10,21:10:56,El-Adabiya,0
668116214,2025-09-10,21:10:56,El-Adabiya,0
630001089,2025-09-10,21:10:56,El-Adabiya,0
533875000,2025-09-10,21:10:56,El-Adabiya,0
622109401,2025-09-10,21:10:56,Abu Qir,0
511101222,2025-09-10,21:10:56,Abu Qir,0
636023662,2025-09-10,21:10:56,Abu Qir,0
352002379,2025-09-10,21:10:56,Abu Qir,0
235077287,2025-09-10,21:10:56,Abu Qir,0
636022008,2025-09-10,21:10:56,Abu Qir,0
312220000,2025-09-10,21:10:56,Abu Qir,0
636023587,2025-09-10,21:10:56,Abu Qir,0
636023586,2025-09-10,21:10:56,Abu Qir,0
622121526,2025-09-10,21:10:56,Abu Qir,0
622121527,2025-09-10,21:10:56,Abu Qir,0
511100629,2025-09-10,21:10:56,Abu Qir,0
622120120,2025-09-10,21:10:56,Abu Qir,0
240272500,2025-09-10,21:10:56,Abu Qir,0
620679000,2025-09-10,21:10:56,Abu Qir,0
352004331,2025-09-10,21:10:56,Abu Qir,0
622110348,2025-09-10,21:10:56,Abu Qir,0
622123256,2025-09-10,21:10:56,El Ismailiya,0
622123201,2025-09-10,21:10:56,El Ismailiya,0
622123249,2025-09-10,21:10:56,El Ismailiya,0
622123244,2025-09-10,21:10:56,El Ismailiya,0
622123208,2025-09-10,21:10:56,El Ismailiya,0
622154666,2025-09-10,21:10:56,El Ismailiya,0
671436000,2025-09-10,21:10:56,Dumyat (Damietta),0
450613000,2025-09-10,21:10:56,Dumyat (Damietta),0
352005215,2025-09-10,21:10:56,Dumyat (Damietta),0
273327420,2025-09-10,21:10:56,Dumyat (Damietta),0
577247000,2025-09-10,21:10:56,Dumyat (Damietta),0
671556000,2025-09-10,21:10:56,Dumyat (Damietta),0
314721000,2025-09-10,21:10:56,Dumyat (Damietta),0
341630000,2025-09-10,21:10:56,Dumyat (Damietta),0
636022540,2025-09-10,21:10:56,Dumyat (Damietta),0
563094500,2025-09-10,21:10:56,Dumyat (Damietta),0
671108100,2025-09-10,21:10:56,Dumyat (Damietta),0
249189000,2025-09-10,21:10:56,Dumyat (Damietta),0
341267001,2025-09-10,21:10:56,Dumyat (Damietta),0
312119000,2025-09-10,21:10:56,Dumyat (Damietta),0
636022137,2025-09-10,21:10:56,Dumyat (Damietta),0
538011655,2025-09-10,21:10:56,Dumyat (Damietta),0
538005874,2025-09-10,21:10:56,Dumyat (Damietta),0
354327000,2025-09-10,21:10:56,Dumyat (Damietta),0
622177217,2025-09-10,21:10:56,Dumyat (Damietta),0
622177219,2025-09-10,21:10:56,Dumyat (Damietta),0
622177216,2025-09-10,21:10:56,Dumyat (Damietta),0
622177218,2025-09-10,21:10:56,Dumyat (Damietta),0
622177205,2025-09-10,21:10:56,Dumyat (Damietta),0
622177206,2025-09-10,21:10:56,Dumyat (Damietta),0
622177207,2025-09-10,21:10:56,Dumyat (Damietta),0
622177202,2025-09-10,21:10:56,Dumyat (Damietta),0
622177208,2025-09-10,21:10:56,Dumyat (Damietta),0
307072000,2025-09-10,21:10:56,Dumyat (Damietta),0
677023400,2025-09-10,21:10:56,Dumyat (Damietta),0
352003421,2025-09-10,21:10:56,Sokhna Port,0
352005296,2025-09-10,21:10:56,Sokhna Port,0
354021000,2025-09-10,21:10:56,Sokhna Port,0
403520001,2025-09-10,21:10:56,Sokhna Port,0
403532001,2025-09-10,21:10:56,Sokhna Port,0
356680000,2025-09-10,21:10:56,Sokhna Port,0
538004640,2025-09-10,21:10:56,Sokhna Port,0
354733000,2025-09-10,21:10:56,Sokhna Port,0
511100266,2025-09-10,21:10:56,Sokhna Port,0
477312900,2025-09-10,21:10:56,Sokhna Port,0
622110690,2025-09-10,21:10:56,Sokhna Port,0
477007300,2025-09-10,21:10:56,Sokhna Port,0
636021915,2025-09-10,21:10:56,Safaja,0
209412000,2025-09-10,21:10:56,Safaja,0
622135001,2025-09-10,21:10:56,Safaja,0
209776000,2025-09-10,21:10:56,Safaja,0
247393900,2025-09-10,21:10:56,Bizerte,0
215063000,2025-09-10,21:10:56,Bizerte,0
305842000,2025-09-10,21:10:56,Bizerte,0
255916290,2025-09-10,21:10:56,Bizerte,0
304366000,2025-09-10,21:10:56,Bizerte,0
672267000,2025-09-10,21:10:56,Bizerte,0
232048653,2025-09-10,21:10:56,Bizerte,0
232050688,2025-09-10,21:10:56,Bizerte,0
6725030,2025-09-10,21:10:56,Bizerte,0
312591000,2025-09-10,21:10:56,Sousse,0
636020516,2025-09-10,21:10:56,Sousse,0
375079000,2025-09-10,21:10:56,Sousse,0
246063000,2025-09-10,21:10:56,Sousse,0
672707000,2025-09-10,21:10:56,Sousse,0
630001017,2025-09-10,21:10:56,Sousse,0
255806244,2025-09-10,21:10:56,Zarzis,0
374761000,2025-09-10,21:10:56,Gabes,0
352005030,2025-09-10,21:10:56,Gabes,0
672525000,2025-09-10,21:10:56,Mahdia,0
672508000,2025-09-10,21:10:56,Mahdia,0
246554000,2025-09-10,21:10:56,Tunis,0
672263000,2025-09-10,21:10:56,Tunis,0
314001015,2025-09-10,21:10:56,Tunis,0
672704000,2025-09-10,21:10:56,Tunis,0
212184000,2025-09-10,21:10:56,Tunis,0
255806056,2025-09-10,21:10:56,Tunis,0
255806235,2025-09-10,21:10:56,Tunis,0
354602000,2025-09-10,21:10:56,Tunis,0
255806310,2025-09-10,21:10:56,Tunis,0
248153000,2025-09-10,21:10:56,Tunis,0
538007572,2025-09-10,21:10:56,Tunis,0
672262000,2025-09-10,21:10:56,Tunis,0
672247000,2025-09-10,21:10:56,Tunis,0
672718000,2025-09-10,21:10:56,Tunis,0
371251000,2025-09-10,21:10:56,Menzel Bourguiba,0
672248000,2025-09-10,21:10:56,Menzel Bourguiba,0
538007327,2025-09-10,21:10:56,Menzel Bourguiba,0
538007326,2025-09-10,21:10:56,Menzel Bourguiba,0
636019618,2025-09-10,21:10:56,Sfax,0
636019163,2025-09-10,21:10:56,Sfax,0
477128300,2025-09-10,21:10:56,Sfax,0
312086000,2025-09-10,21:10:56,Sfax,0
341788001,2025-09-10,21:10:56,Sfax,0
636024049,2025-09-10,21:10:56,Bejaia,0
405000242,2025-09-10,21:10:56,Bejaia,0
605116705,2025-09-10,21:10:56,Bejaia,0
352004571,2025-09-10,21:10:56,Bejaia,0
311053100,2025-09-10,21:10:56,Bejaia,0
275304000,2025-09-10,21:10:56,Bejaia,0
636019562,2025-09-10,21:10:56,Bejaia,0
241505000,2025-09-10,21:10:56,Bejaia,0
605016463,2025-09-10,21:10:56,Bejaia,0
636020695,2025-09-10,21:10:56,Bejaia,0
215536000,2025-09-10,21:10:56,Bejaia,0
375323000,2025-09-10,21:10:56,Bejaia,0
538005292,2025-09-10,21:10:56,Bejaia,0
605116706,2025-09-10,21:10:56,Djen-Djen,0
477698900,2025-09-10,21:10:56,Djen-Djen,0
605116704,2025-09-10,21:10:56,Djen-Djen,0
636024130,2025-09-10,21:10:56,Djen-Djen,0
268237502,2025-09-10,21:10:56,Djen-Djen,0
314148000,2025-09-10,21:10:56,Djen-Djen,0
636020223,2025-09-10,21:10:56,Djen-Djen,0
255805939,2025-09-10,21:10:56,Skikda,0
210164000,2025-09-10,21:10:56,Skikda,0
605146417,2025-09-10,21:10:56,Skikda,0
215910000,2025-09-10,21:10:56,Skikda,0
605106435,2025-09-10,21:10:56,Skikda,0
241898000,2025-09-10,21:10:56,Skikda,0
605106415,2025-09-10,21:10:56,Skikda,0
677077400,2025-09-10,21:10:56,Skikda,0
605146418,2025-09-10,21:10:56,Skikda,0
412016250,2025-09-10,21:10:56,Skikda,0
605106411,2025-09-10,21:10:56,Skikda,0
268237000,2025-09-10,21:10:56,Skikda,0
605116707,2025-09-10,21:10:56,Skikda,0
209963000,2025-09-10,21:10:56,Skikda,0
215070000,2025-09-10,21:10:56,Skikda,0
636024683,2025-09-10,21:10:56,Skikda,0
352002479,2025-09-10,21:10:56,Skikda,0
255915621,2025-09-10,21:10:56,Skikda,0
210976000,2025-09-10,21:10:56,Mostaganem,0
314645000,2025-09-10,21:10:56,Mostaganem,0
636018712,2025-09-10,21:10:56,Mostaganem,0
311000671,2025-09-10,21:10:56,Alger (Algiers),0
636023100,2025-09-10,21:10:56,Alger (Algiers),0
352001685,2025-09-10,21:10:56,Alger (Algiers),0
352001845,2025-09-10,21:10:56,Alger (Algiers),0
605026425,2025-09-10,21:10:56,Alger (Algiers),0
376097000,2025-09-10,21:10:56,Alger (Algiers),0
212267000,2025-09-10,21:10:56,Alger (Algiers),0
356792000,2025-09-10,21:10:56,Alger (Algiers),0
249157000,2025-09-10,21:10:56,Alger (Algiers),0
577138000,2025-09-10,21:10:56,Alger (Algiers),0
605116750,2025-09-10,21:10:56,Alger (Algiers),0
605176080,2025-09-10,21:10:56,Alger (Algiers),0
341878001,2025-09-10,21:10:56,Alger (Algiers),0
677055100,2025-09-10,21:10:56,Alger (Algiers),0
314918000,2025-09-10,21:10:56,Alger (Algiers),0
255805966,2025-09-10,21:10:56,Alger (Algiers),0
605086015,2025-09-10,21:10:56,Alger (Algiers),0
636024753,2025-09-10,21:10:56,Alger (Algiers),0
636021484,2025-09-10,21:10:56,Alger (Algiers),0
605106414,2025-09-10,21:10:56,Alger (Algiers),0
605086060,2025-09-10,21:10:56,Alger (Algiers),0
268240002,2025-09-10,21:10:56,Alger (Algiers),0
605016450,2025-09-10,21:10:56,Alger (Algiers),0
605086016,2025-09-10,21:10:56,Alger (Algiers),0
605086010,2025-09-10,21:10:56,Alger (Algiers),0
605136720,2025-09-10,21:10:56,Alger (Algiers),0
605056210,2025-09-10,21:10:56,Alger (Algiers),0
642112004,2025-09-10,21:10:56,Alger (Algiers),0
605266130,2025-09-10,21:10:56,Alger (Algiers),0
352005420,2025-09-10,21:10:56,Alger (Algiers),0
577522000,2025-09-10,21:10:56,Tenes,0
255806135,2025-09-10,21:10:56,Tenes,0
304490000,2025-09-10,21:10:56,Annaba,0
605136711,2025-09-10,21:10:56,Annaba,0
247436700,2025-09-10,21:10:56,Annaba,0
605136712,2025-09-10,21:10:56,Annaba,0
374156000,2025-09-10,21:10:56,Annaba,0
312115000,2025-09-10,21:10:56,Annaba,0
271044302,2025-09-10,21:10:56,Annaba,0
414009000,2025-09-10,21:10:56,Annaba,0
636018053,2025-09-10,21:10:56,Annaba,0
564731000,2025-09-10,21:10:56,Annaba,0
341093001,2025-09-10,21:10:56,Annaba,0
412554710,2025-09-10,21:10:56,Annaba,0
413223060,2025-09-10,21:10:56,Annaba,0
605106452,2025-09-10,21:10:56,Annaba,0
312414000,2025-09-10,21:10:56,Ghazaouet,0
605026190,2025-09-10,21:10:56,Oran,0
210556000,2025-09-10,21:10:56,Oran,0
277549000,2025-09-10,21:10:56,Oran,0
373875000,2025-09-10,21:10:56,Oran,0
563143700,2025-09-10,21:10:56,Oran,0
352003770,2025-09-10,21:10:56,Oran,0
636014926,2025-09-10,21:10:56,Oran,0
538011126,2025-09-10,21:10:56,Oran,0
605106432,2025-09-10,21:10:56,Oran,0
314647000,2025-09-10,21:10:56,Oran,0
209613000,2025-09-10,21:10:56,Oran,0
667002297,2025-09-10,21:10:56,Oran,0
636014524,2025-09-10,21:10:56,Oran,0
564881000,2025-09-10,21:10:56,Oran,0
605076261,2025-09-10,21:10:56,Oran,0
605000000,2025-09-10,21:10:56,Oran,0
605086011,2025-09-10,21:10:56,Oran,0
605126910,2025-09-10,21:10:56,Oran,0
605116740,2025-09-10,21:10:56,Arzew,0
636012378,2025-09-10,21:10:56,Arzew,0
538010830,2025-09-10,21:10:56,Arzew,0
538008070,2025-09-10,21:10:56,Arzew,0
677019800,2025-09-10,21:10:56,Arzew,0
255805874,2025-09-10,21:10:56,Arzew,0
605106423,2025-09-10,21:10:56,Arzew,0
255806435,2025-09-10,21:10:56,Arzew,0
375778000,2025-09-10,21:10:56,Arzew,0
538004901,2025-09-10,21:10:56,Arzew,0
605266428,2025-09-10,21:10:56,Arzew,0
412043240,2025-09-10,21:10:56,Arzew,0
563156500,2025-09-10,21:10:56,Mohammedia,0
242091000,2025-09-10,21:10:56,Mohammedia,0
242163100,2025-09-10,21:10:56,Mohammedia,0
242125100,2025-09-10,21:10:56,Mohammedia,0
242092000,2025-09-10,21:10:56,Mohammedia,0
2424145,2025-09-10,21:10:56,Mohammedia,0
992425400,2025-09-10,21:10:56,Mohammedia,0
992422400,2025-09-10,21:10:56,Mohammedia,0
992426400,2025-09-10,21:10:56,Mohammedia,0
992424400,2025-09-10,21:10:56,Mohammedia,0
992427400,2025-09-10,21:10:56,Mohammedia,0
992429400,2025-09-10,21:10:56,Mohammedia,0
242999999,2025-09-10,21:10:56,El Jadida,0
255802390,2025-09-10,21:10:56,El Jorf Lasfar,0
563221100,2025-09-10,21:10:56,El Jorf Lasfar,0
538011356,2025-09-10,21:10:56,El Jorf Lasfar,0
242924000,2025-09-10,21:10:56,El Jorf Lasfar,0
372200000,2025-09-10,21:10:56,El Jorf Lasfar,0
563046800,2025-09-10,21:10:56,El Jorf Lasfar,0
636015760,2025-09-10,21:10:56,El Jorf Lasfar,0
538008770,2025-09-10,21:10:56,El Jorf Lasfar,0
374742000,2025-09-10,21:10:56,El Jorf Lasfar,0
538007192,2025-09-10,21:10:56,El Jorf Lasfar,0
538008688,2025-09-10,21:10:56,El Jorf Lasfar,0
538003905,2025-09-10,21:10:56,El Jorf Lasfar,0
636019703,2025-09-10,21:10:56,El Jorf Lasfar,0
567274000,2025-09-10,21:10:56,El Jorf Lasfar,0
566817000,2025-09-10,21:10:56,El Jorf Lasfar,0
242501400,2025-09-10,21:10:56,El Jorf Lasfar,0
2422101,2025-09-10,21:10:56,El Jorf Lasfar,0
242126100,2025-09-10,21:10:56,El Jorf Lasfar,0
242500400,2025-09-10,21:10:56,El Jorf Lasfar,0
247451500,2025-09-10,21:10:56,Casablanca,0
636020700,2025-09-10,21:10:56,Casablanca,0
636017852,2025-09-10,21:10:56,Casablanca,0
367665030,2025-09-10,21:10:56,Casablanca,0
205106000,2025-09-10,21:10:56,Casablanca,0
351222000,2025-09-10,21:10:56,Casablanca,0
314796000,2025-09-10,21:10:56,Casablanca,0
224627000,2025-09-10,21:10:56,Casablanca,0
255848000,2025-09-10,21:10:56,Casablanca,0
630001149,2025-09-10,21:10:56,Casablanca,0
538011021,2025-09-10,21:10:56,Casablanca,0
319192100,2025-09-10,21:10:56,Casablanca,0
538008651,2025-09-10,21:10:56,Casablanca,0
244615184,2025-09-10,21:10:56,Casablanca,0
373454000,2025-09-10,21:10:56,Casablanca,0
563024600,2025-09-10,21:10:56,Casablanca,0
636024210,2025-09-10,21:10:56,Casablanca,0
242198100,2025-09-10,21:10:56,Casablanca,0
371936000,2025-09-10,21:10:56,Casablanca,0
212390000,2025-09-10,21:10:56,Casablanca,0
255804480,2025-09-10,21:10:56,Casablanca,0
242414400,2025-09-10,21:10:56,Casablanca,0
341145001,2025-09-10,21:10:56,Casablanca,0
354760000,2025-09-10,21:10:56,Casablanca,0
242416400,2025-09-10,21:10:56,Casablanca,0
242177100,2025-09-10,21:10:56,Casablanca,0
245383000,2025-09-10,21:10:56,Casablanca,0
376937000,2025-09-10,21:10:56,Casablanca,0
242133100,2025-09-10,21:10:56,Casablanca,0
242152100,2025-09-10,21:10:56,Casablanca,0
242000321,2025-09-10,21:10:56,Casablanca,0
242134100,2025-09-10,21:10:56,Casablanca,0
242000201,2025-09-10,21:10:56,Casablanca,0
242583000,2025-09-10,21:10:56,Casablanca,0
242575000,2025-09-10,21:10:56,Casablanca,0
2420000,2025-09-10,21:10:56,Casablanca,0
620999546,2025-09-10,21:10:56,Casablanca,0
215883000,2025-09-10,21:10:56,Tanger,0
224704000,2025-09-10,21:10:56,Tanger,0
210836000,2025-09-10,21:10:56,Tanger,0
242894300,2025-09-10,21:10:56,Tanger,0
228135520,2025-09-10,21:10:56,Tanger,0
232051047,2025-09-10,21:10:56,Tanger,0
503107370,2025-09-10,21:10:56,Tanger,0
242132100,2025-09-10,21:10:56,Tanger,0
2422100,2025-09-10,21:10:56,Tanger,0
242005100,2025-09-10,21:10:56,Tanger,0
242049100,2025-09-10,21:10:56,Tanger,0
242015400,2025-09-10,21:10:56,Tanger,0
512010784,2025-09-10,21:10:56,Tanger,0
242534400,2025-09-10,21:10:56,Tanger Med ,0
242903000,2025-09-10,21:10:56,Tanger Med ,0
538009827,2025-09-10,21:10:56,Tanger Med ,0
242533400,2025-09-10,21:10:56,Tanger Med ,0
247018700,2025-09-10,21:10:56,Tanger Med ,0
242905000,2025-09-10,21:10:56,Tanger Med ,0
636020985,2025-09-10,21:10:56,Tanger Med ,0
636023927,2025-09-10,21:10:56,Tanger Med ,0
249172000,2025-09-10,21:10:56,Tanger Med ,0
563053300,2025-09-10,21:10:56,Tanger Med ,0
242354400,2025-09-10,21:10:56,Tanger Med ,0
538011225,2025-09-10,21:10:56,Tanger Med ,0
242402400,2025-09-10,21:10:56,Tanger Med ,0
636014359,2025-09-10,21:10:56,Tanger Med ,0
314001014,2025-09-10,21:10:56,Tanger Med ,0
242562300,2025-09-10,21:10:56,Tanger Med ,0
242531300,2025-09-10,21:10:56,Agadir,0
538006688,2025-09-10,21:10:56,Agadir,0
538006810,2025-09-10,21:10:56,Agadir,0
242840300,2025-09-10,21:10:56,Agadir,0
242562000,2025-09-10,21:10:56,Agadir,0
242017400,2025-09-10,21:10:56,Agadir,0
242000000,2025-09-10,21:10:56,Agadir,0
242907000,2025-09-10,21:10:56,Agadir,0
242958300,2025-09-10,21:10:56,Agadir,0
242111400,2025-09-10,21:10:56,Agadir,0
242449400,2025-09-10,21:10:56,Agadir,0
224692000,2025-09-10,21:10:56,Tanger Med,0
242386400,2025-09-10,21:10:56,Tanger Med,0
209405000,2025-09-10,21:10:56,Tanger Med,0
209678000,2025-09-10,21:10:56,Tanger Med,0
242228000,2025-09-10,21:10:56,Tanger Med,0
210707000,2025-09-10,21:10:56,Tanger Med,0
242087000,2025-09-10,21:10:56,Kenitra,0
636014925,2025-09-10,21:10:56,Safi,0
256442000,2025-09-10,21:10:56,Safi,0
636020528,2025-09-10,21:10:56,Safi,0
256654000,2025-09-10,21:10:56,Safi,0
992420013,2025-09-10,21:10:56,Safi,0
229455000,2025-09-10,21:10:56,Nador,0
224957000,2025-09-10,21:10:56,Nador,0
242191400,2025-09-10,21:10:56,Nador,0
477809900,2025-09-10,21:10:56,Nador,0
242111111,2025-09-10,21:10:56,Nador,0
242530300,2025-09-10,21:10:56,Nador,0
636023781,2025-09-10,21:10:56,Nador,0
209410000,2025-09-10,21:10:56,Nador,0
565613000,2025-09-10,21:10:56,Nador,0
232006578,2025-09-10,21:10:56,Nador,0
538004922,2025-09-10,21:10:56,Nador,0
242709200,2025-09-10,21:10:56,Nador,0
654099000,2025-09-10,21:10:56,Nouakchott,0
538010480,2025-09-10,21:10:56,Nouakchott,0
256179000,2025-09-10,21:10:56,Nouakchott,0
325128700,2025-09-10,21:10:56,Nouadhibou,0
305325000,2025-09-10,21:10:56,Nouadhibou,0
305087000,2025-09-10,21:10:56,Nouadhibou,0
375758000,2025-09-10,21:10:56,Nouadhibou,0
376487000,2025-09-10,21:10:56,Nouadhibou,0
375865000,2025-09-10,21:10:56,Nouadhibou,0
654045600,2025-09-10,21:10:56,Nouadhibou,0
271062115,2025-09-10,21:10:56,Nouadhibou,0
271073280,2025-09-10,21:10:56,Nouadhibou,0
271072122,2025-09-10,21:10:56,Nouadhibou,0
271074014,2025-09-10,21:10:56,Nouadhibou,0
271073599,2025-09-10,21:10:56,Nouadhibou,0
271069004,2025-09-10,21:10:56,Nouadhibou,0
271073392,2025-09-10,21:10:56,Nouadhibou,0
663172000,2025-09-10,21:10:56,Dakar,0
305826000,2025-09-10,21:10:56,Dakar,0
352980817,2025-09-10,21:10:56,Dakar,0
